id,start_date,end_date,lat,lon,rooms,bedrooms,bathrooms,surface_total,price,anio,mes,zona_lat,zona_lon,zona,mes_cont
K1MeP6lXhS9JHjXeactC4g==,2020-10-06,9999-12-31,-34.8862854,-56.1061853,3.0,2.0,2.0,161.0,210800.0,2020,10,2,3,2_3,10
Xy+UaYzBXrZyNrNmOYBIHw==,2020-10-06,2021-03-10,-34.9065184,-56.1522537,3.0,2.0,2.0,105.0,240000.0,2020,10,1,1,1_1,10
5X4gE3w+6VvwjJF7URfxDQ==,2020-10-06,9999-12-31,-34.913006,-56.1617599,3.0,2.0,2.0,68.0,190000.0,2020,10,1,1,1_1,10
j6pCWvrVzV/+4s9DhXdBLA==,2020-08-25,2020-09-04,-34.89039,-56.05766,3.0,2.0,1.0,68.0,570000.0,2020,8,2,4,2_4,8
BJlSjZu2l6JMmozBKkp4ZA==,2020-12-03,9999-12-31,-34.8868550328,-56.1878263885,2.0,1.0,1.0,49.0,103500.0,2020,12,2,0,2_0,12
59aYTaFDjak9sok/pUjOSg==,2020-09-08,2021-04-09,-34.89153671,-56.11830521,3.0,2.0,2.0,72.0,219000.0,2020,9,2,2,2_2,9
XbrxnTqreTVJdo1+BzF9AA==,2020-09-08,2021-04-09,-34.89558029,-56.10724258,1.0,2.0,1.0,41.0,139000.0,2020,9,1,3,1_3,9
8496PohPIdgrdul//tQyyw==,2020-09-08,9999-12-31,-34.8932739,-56.1886958,2.0,1.0,1.0,39.0,82000.0,2020,9,2,0,2_0,9
xA9MKxCq5ACVIUw1ClvvWQ==,2020-09-08,2020-10-25,-34.8870671,-56.1437007,3.0,2.0,1.0,50.0,145000.0,2020,9,2,2,2_2,9
uHJYH30KmvqgpOO6c7gTSA==,2020-09-08,9999-12-31,-34.8990338,-56.1492505,3.0,2.0,2.0,120.0,190000.0,2020,9,1,1,1_1,9
10ncsqlVOFzfjz+dY7dzzg==,2020-09-08,2020-10-20,-34.8785899189,-56.1487312265,3.0,2.0,1.0,50.0,120000.0,2020,9,2,1,2_1,9
WtvTPdWMpUWQJcL9o6BYQg==,2020-09-08,9999-12-31,-34.855961,-56.1934729,4.0,3.0,2.0,90.0,175000.0,2020,9,3,0,3_0,9
uWCtZs6ymZnz+KlvlVl8ww==,2020-09-08,9999-12-31,-34.8793619025,-56.0864111121,3.0,3.0,3.0,98.0,280000.0,2020,9,2,3,2_3,9
T/2GH9guLQJZdxoFt7aWYQ==,2020-09-08,9999-12-31,-34.9043621,-56.1295928,3.0,3.0,3.0,270.0,1040000.0,2020,9,1,2,1_2,9
n+cKIEQF/edBJWzgbPTn8g==,2020-09-08,2020-10-12,-34.8831040806,-56.1388716534,3.0,3.0,1.0,68.0,119500.0,2020,9,2,2,2_2,9
XmUhox2p/Zc5CDLoh/TpBw==,2020-09-08,2021-01-03,-34.9138086,-56.1626233,4.0,3.0,2.0,78.0,260000.0,2020,9,1,1,1_1,9
T3Y1vU83M38vyXcpYAQo/Q==,2020-09-08,9999-12-31,-34.855961,-56.1934729,5.0,4.0,2.0,90.0,175000.0,2020,9,3,0,3_0,9
NP11s/C/bkT8xQyqQ/IiLw==,2020-10-14,9999-12-31,-34.92155,-56.1560802,2.0,1.0,1.0,68.0,179000.0,2020,10,0,1,0_1,10
p+45xPR0YEt163kCcsiw+g==,2020-10-14,9999-12-31,-34.92155,-56.1560802,2.0,1.0,1.0,68.0,188500.0,2020,10,0,1,0_1,10
Cnv9m6ZMnRw1E2JwsjOHwQ==,2020-10-14,2020-10-21,-34.9097191,-56.167308,3.0,2.0,2.0,67.0,205000.0,2020,10,1,1,1_1,10
2pwUevML6zY7flZUpxhloA==,2020-10-14,9999-12-31,-34.9091518,-56.1437593,3.0,2.0,2.0,68.0,365000.0,2020,10,1,2,1_2,10
Kj4kbXwBODF99kJsHEztug==,2020-10-14,2020-10-14,-34.9116785,-56.147247,3.0,2.0,1.0,88.0,260000.0,2020,10,1,2,1_2,10
Ob52vOzSEeHHF1k5ekKcDQ==,2020-10-14,9999-12-31,-34.884448,-56.1478003,4.0,3.0,1.0,65.0,170000.0,2020,10,2,2,2_2,10
ZZtUNyWcgZ16ZJnit9z07A==,2020-10-08,2021-03-03,-34.9085301,-56.1504057,1.0,2.0,1.0,68.0,125000.0,2020,10,1,1,1_1,10
RYGrYZoE6VnEaIczsLttaw==,2020-10-08,2021-03-03,-34.9085301,-56.1504057,1.0,2.0,1.0,68.0,125000.0,2020,10,1,1,1_1,10
JZfEWPqHzHS1vEDcAN1OGA==,2020-10-08,9999-12-31,-34.8910729,-56.1058566,2.0,1.0,1.0,68.0,105000.0,2020,10,2,3,2_3,10
7Eec6hr4PfbGEpoaW9JWAA==,2020-10-08,2020-10-16,-34.878769,-56.1468774,3.0,2.0,1.0,66.0,110000.0,2020,10,2,2,2_2,10
AnhbEDnoxt2SS5dU6VXFVA==,2020-10-08,2021-03-31,-34.9075948,-56.1558893,3.0,2.0,1.0,56.0,192000.0,2020,10,1,1,1_1,10
uNzHXMnSDfT79aqUfWC+Pw==,2020-10-08,9999-12-31,-34.9218011,-56.1514154,5.0,3.0,3.0,148.0,550000.0,2020,10,0,1,0_1,10
7UHQYTfOjmH6oPfD1dybZA==,2020-10-08,9999-12-31,-34.9075948,-56.1558893,4.0,3.0,1.0,76.0,265000.0,2020,10,1,1,1_1,10
EckRM9bdHQJVKuAQJi0/VA==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,1.0,2.0,1.0,32.0,75400.0,2021,4,1,0,1_0,16
QBpthAZl2os8kyw94C8NCg==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,2.0,1.0,1.0,43.0,100924.0,2021,4,1,0,1_0,16
OyZ+7aEvJ0j9lcIvJ3HCgA==,2021-04-15,2021-04-21,-34.8996944,-56.1911226,2.0,1.0,1.0,45.0,99385.0,2021,4,1,0,1_0,16
b8rw5lwu5BQXlWP3GhcXDw==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,2.0,1.0,1.0,45.0,102613.0,2021,4,1,0,1_0,16
hkx8AnR6RYnD8G74ydqzlQ==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,2.0,1.0,1.0,45.0,105909.0,2021,4,1,0,1_0,16
YOzrt+RFaAFh4uqCqFYALA==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,2.0,1.0,1.0,45.0,102613.0,2021,4,1,0,1_0,16
+dXDxNkSjp6Harb4FGmRNQ==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,2.0,1.0,1.0,45.0,105909.0,2021,4,1,0,1_0,16
bv+XyX/oINaGOYZehifbsw==,2021-04-15,2021-05-17,-34.8906787,-56.1091749,3.0,2.0,1.0,50.0,168000.0,2021,4,2,3,2_3,16
ZdVN/hvkkIIq5p0nZtx4Ag==,2021-04-15,2021-06-05,-34.8824535,-56.1560802,3.0,2.0,1.0,67.0,142312.0,2021,4,2,1,2_1,16
VLk4z4fYNekO0wox1iapIw==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,3.0,2.0,1.0,70.0,127342.0,2021,4,1,0,1_0,16
hhyXa5QdkER5axE0C3dbHw==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,3.0,2.0,1.0,70.0,153693.0,2021,4,1,0,1_0,16
19NsjHArLUcvlbaDuJS/RQ==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,3.0,2.0,1.0,70.0,139992.0,2021,4,1,0,1_0,16
eKdJTL8irD2ydPaKfi89jg==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,3.0,2.0,1.0,70.0,131382.0,2021,4,1,0,1_0,16
b8FJCxOwdg6QbuEuXzCSKg==,2021-04-15,2021-06-05,-34.8996944,-56.1911226,3.0,2.0,1.0,70.0,135623.0,2021,4,1,0,1_0,16
8MXj/ZzPABht1CYtQ5058Q==,2021-04-15,2021-06-05,-34.8664464,-56.1535184,4.0,3.0,1.0,66.0,105000.0,2021,4,3,1,3_1,16
lyn43XLJw/e2ABf6i2d6QQ==,2020-04-07,2021-04-26,-34.8670947,-56.0312883,3.0,3.0,2.0,68.0,690000.0,2020,4,3,5,3_5,4
DIDh2SwsjepkZH7lgY8rVg==,2020-04-07,2021-04-26,-34.8670947,-56.0312883,3.0,3.0,2.0,68.0,790000.0,2020,4,3,5,3_5,4
Pfottj6CLQjMCP2O7NdLgQ==,2020-04-07,2021-04-26,-34.8670947,-56.0312883,3.0,3.0,2.0,68.0,690000.0,2020,4,3,5,3_5,4
FBeRCSrBt0becdfxnRP5Jw==,2020-04-07,2021-04-26,-34.8670947,-56.0312883,3.0,3.0,2.0,68.0,790000.0,2020,4,3,5,3_5,4
vPKDdxAyeynwsqsZJHwRDQ==,2020-10-23,2021-06-08,-34.9068332,-56.1733858,2.0,1.0,1.0,52.0,139000.0,2020,10,1,1,1_1,10
Rx4sNhJUBcADmwJ/zpIL1g==,2020-10-23,2021-06-08,-34.9243936,-56.1557796,2.0,1.0,1.0,40.0,145000.0,2020,10,0,1,0_1,10
dfLKfZA5aOHTrbO96BpgWQ==,2020-10-23,2020-11-16,-34.9133629,-56.1500564,1.0,1.0,1.0,44.0,108000.0,2020,10,1,1,1_1,10
vBn5/+jEP9Gh82N0cRW6eg==,2020-10-23,2020-11-16,-34.9133629,-56.1500564,2.0,1.0,1.0,57.0,157000.0,2020,10,1,1,1_1,10
OTmHMaKcoo+NBlubPozxCA==,2020-10-23,2021-06-08,-34.899645,-56.195313,2.0,1.0,1.0,55.0,133895.0,2020,10,1,0,1_0,10
xdxD7jymC4lwzkpeFcSKMA==,2020-10-23,2021-02-24,-34.9012694,-56.168761,3.0,2.0,1.0,68.0,164823.0,2020,10,1,1,1_1,10
Nf/xUk0lhv6uv6ZOpUCiMg==,2020-10-23,2021-02-19,-34.8993154,-56.1754247,3.0,2.0,1.0,60.0,169000.0,2020,10,1,1,1_1,10
sI3qWFeuZdaHcxzI8jvuwg==,2020-10-23,2020-12-10,-34.9044977,-56.1339878,3.0,2.0,2.0,85.0,295000.0,2020,10,1,2,1_2,10
HdZ+TRKkOJO6tjuu3xx4Cw==,2020-10-23,2020-11-16,-34.9133629,-56.1500564,3.0,2.0,2.0,121.0,319000.0,2020,10,1,1,1_1,10
w3OSzQRRXxQyZZ1KYRTnsw==,2020-10-23,2021-06-08,-34.899645,-56.195313,3.0,2.0,1.0,86.0,192094.0,2020,10,1,0,1_0,10
ELzVo6vambNAByTSb17gQw==,2020-10-23,2020-11-16,-34.9199518,-56.1648358,3.0,2.0,3.0,145.0,649000.0,2020,10,0,1,0_1,10
WwpTVkWeH3sLQYn0UdX/Vg==,2020-10-23,2020-11-16,-34.9199518,-56.1648358,3.0,2.0,3.0,146.0,641000.0,2020,10,0,1,0_1,10
1idFST+23TJiETs8OKDyJQ==,2020-10-23,2020-12-16,-34.9030958,-56.151893,3.0,2.0,1.0,46.0,119000.0,2020,10,1,1,1_1,10
f7y45IK0Z1LJWs1x1eAqDw==,2020-10-23,2020-11-04,-34.9214683,-56.1503984,4.0,3.0,3.0,167.0,670000.0,2020,10,0,1,0_1,10
oJnBBRjHz/8ElJfKcloBRQ==,2020-10-23,2021-06-08,-34.9214683,-56.1503984,4.0,3.0,3.0,167.0,565000.0,2020,10,0,1,0_1,10
I/Q4ks2HCn+DIibDfLvc0g==,2020-10-23,2021-06-08,-34.868255,-56.132548,4.0,3.0,2.0,82.0,141072.0,2020,10,3,2,3_2,10
LohHe0mqRwcHYL7GjP9lMQ==,2020-10-23,2021-06-08,-34.899645,-56.195313,4.0,3.0,1.0,212.0,250000.0,2020,10,1,0,1_0,10
dxUj8MQz4/EaJO82mkHyfw==,2020-10-23,2021-05-24,-34.9082974,-56.1434894,3.0,3.0,2.0,87.0,339000.0,2020,10,1,2,1_2,10
7wRyYddVm2jK8mht6VR6xQ==,2020-10-23,2021-06-08,-34.9096873,-56.1361136,4.0,3.0,3.0,250.0,1125000.0,2020,10,1,2,1_2,10
5kYqpqFa3bBT6bP1qTtuQA==,2020-10-23,2021-06-08,-34.9130439,-56.1628601,8.0,4.0,4.0,301.0,1400000.0,2020,10,1,1,1_1,10
P4jLgvukJpMkhCu/fhO4gA==,2020-10-23,2021-06-08,-34.902862,-56.155959,5.0,4.0,2.0,126.0,319000.0,2020,10,1,1,1_1,10
lMlAmDiPELDj28LEsrDAOg==,2020-04-04,2020-12-17,-34.8775738,-56.1843371,4.0,3.0,1.0,77.0,100000.0,2020,4,2,0,2_0,4
T+ZXMotN31Hv/PoWsvI5Cg==,2020-04-04,9999-12-31,-34.906707,-56.135965,3.0,2.0,2.0,66.0,249000.0,2020,4,1,2,1_2,4
BKliOP9b+7gzdRbQs5Jz4w==,2020-04-04,9999-12-31,-34.8913748,-56.1187335,4.0,3.0,2.0,92.0,339000.0,2020,4,2,2,2_2,4
jQ2CL/aRhTWge3TWdBEAlg==,2020-09-30,9999-12-31,-34.887334,-56.1625546,1.0,2.0,1.0,68.0,99000.0,2020,9,2,1,2_1,9
RjBZmRwXlh+CqfXzwDaA2w==,2020-09-30,9999-12-31,-34.887334,-56.1625546,1.0,2.0,1.0,68.0,95000.0,2020,9,2,1,2_1,9
EhZ+SIScb85wM4dFzK7+0Q==,2020-09-30,9999-12-31,-34.9134681,-56.1811259,2.0,1.0,1.0,50.0,165000.0,2020,9,1,1,1_1,9
njiQM+UVpcCrm76b++77NA==,2020-09-30,9999-12-31,-34.8685297,-56.1940906,3.0,2.0,1.0,70.0,180000.0,2020,9,3,0,3_0,9
CZ6avZAevCKH6LPOCY7I9g==,2020-09-30,2021-06-14,-34.8938107998,-56.0900121201,3.0,2.0,2.0,77.0,280000.0,2020,9,2,3,2_3,9
0DYz+EKcJMB7mZewdTuEDw==,2020-09-30,2021-06-14,-34.8938107998,-56.0900121201,3.0,2.0,2.0,77.0,280000.0,2020,9,2,3,2_3,9
X3C9h9/T3v96IlfaQjn7Ug==,2020-09-30,9999-12-31,-34.9166549,-56.1545813,5.0,3.0,3.0,187.0,420000.0,2020,9,0,1,0_1,9
nSSCeOmvsHhvL7UzE+gDNQ==,2020-09-26,9999-12-31,-34.9073074,-56.1732765,2.0,1.0,1.0,52.0,134000.0,2020,9,1,1,1_1,9
1/YeQA3BzPNK80V3EOsARw==,2020-09-26,9999-12-31,-34.9073074,-56.1732765,2.0,1.0,1.0,51.0,130000.0,2020,9,1,1,1_1,9
aqxDtmCysTNvb4emxrhe5g==,2020-09-26,9999-12-31,-34.9184991,-56.1558356,3.0,2.0,2.0,72.0,240000.0,2020,9,0,1,0_1,9
nD6CKBokqqU1tp6TBGDUjw==,2020-09-28,9999-12-31,-34.9116711,-56.1719997,1.0,2.0,1.0,28.0,94000.0,2020,9,1,1,1_1,9
0aqoAmwadn/RyMCwZ+QYow==,2020-09-28,2020-10-16,-34.9060547,-56.170597,2.0,1.0,1.0,42.0,115000.0,2020,9,1,1,1_1,9
dekawwnGf1QaSvHcQUhkEA==,2020-09-28,2021-02-23,-34.9031587,-56.1312825,3.0,2.0,2.0,102.0,300000.0,2020,9,1,2,1_2,9
4omNwPXosWFCob4iG1nwrg==,2020-09-28,9999-12-31,-34.9114475,-56.1952355,3.0,2.0,1.0,44.0,85000.0,2020,9,1,0,1_0,9
UBWDt8yQ/kEwy0G1Dz5mcw==,2020-09-28,9999-12-31,-34.9046567037,-56.182467573,3.0,2.0,1.0,83.0,145350.0,2020,9,1,1,1_1,9
G8BE1kLawOKMqOMjD44I4g==,2020-09-28,9999-12-31,-34.9046567037,-56.182467573,3.0,2.0,1.0,82.0,155044.0,2020,9,1,1,1_1,9
7etNZqNJbtFQq8sSrYjv0g==,2020-09-28,9999-12-31,-34.9046567037,-56.182467573,4.0,3.0,2.0,94.0,189537.0,2020,9,1,1,1_1,9
sm9IT8DB9+6aMDD7gKvzbg==,2020-09-28,9999-12-31,-34.9046567037,-56.182467573,4.0,3.0,2.0,120.0,209695.0,2020,9,1,1,1_1,9
MgPxrFHghOengcsjeZ5vaA==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,1.0,1.0,51.0,172000.0,2020,7,0,1,0_1,7
9YWZncm73iNOs/OZRFODbw==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,3.0,2.0,125.0,420000.0,2020,7,0,1,0_1,7
kaviBG2jzh7oGj79FcAgfQ==,2020-07-21,2021-06-15,-34.8866974,-56.0609929,3.0,3.0,4.0,280.0,1000000.0,2020,7,2,4,2_4,7
AINFLQkZZGPFg3+C7mT3Xw==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,1.0,1.0,51.0,172000.0,2020,7,0,1,0_1,7
9o7cRVHgaaMf517vU8RUSw==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,3.0,2.0,125.0,420000.0,2020,7,0,1,0_1,7
+M/JSmT6GZWR4mJLtLiG6Q==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,2.0,2.0,103.0,326000.0,2020,7,0,1,0_1,7
HLLVAw8jh00aPZBJAx4Tzg==,2020-07-21,9999-12-31,-34.9212525,-56.1604222,3.0,2.0,2.0,103.0,326000.0,2020,7,0,1,0_1,7
ChFNclIfKniBNwgCMmI9tA==,2020-07-21,9999-12-31,-34.9192711,-56.1614098,1.0,2.0,1.0,68.0,145000.0,2020,7,0,1,0_1,7
KKXi4wU+2UcsxSfCTK91oA==,2020-07-21,9999-12-31,-34.8996123,-56.1931083,1.0,1.0,1.0,39.0,110352.0,2020,7,1,0,1_0,7
DE+F5KqpXC5H/WlY8eEUGg==,2020-07-21,9999-12-31,-34.9161104,-56.1680424,2.0,1.0,1.0,33.0,95000.0,2020,7,0,1,0_1,7
DIsclHTwsdly4tTlYTi0sQ==,2020-07-21,2020-11-16,-34.9086996,-56.189555,2.0,1.0,1.0,34.0,95898.0,2020,7,1,0,1_0,7
VWdPle5WH/aCB/JBdzxRJw==,2020-07-21,2020-11-16,-34.9086996,-56.189555,2.0,1.0,1.0,34.0,95898.0,2020,7,1,0,1_0,7
qRzrpMMGTrY2pzuYu2puhA==,2020-07-21,2020-11-16,-34.9086996,-56.189555,2.0,1.0,1.0,46.0,103726.0,2020,7,1,0,1_0,7
PpLwCMGM5DwNlFCQmHlZog==,2020-07-21,9999-12-31,-34.8997136743,-56.1755689884,2.0,1.0,1.0,40.0,139000.0,2020,7,1,1,1_1,7
lxJLqL+J50t120ZsHr01Zw==,2020-07-21,2020-11-18,-34.9086996,-56.189555,2.0,1.0,1.0,37.0,106934.0,2020,7,1,0,1_0,7
fjN6vS3RgcZBcRZFiKG67w==,2020-07-21,2020-11-18,-34.9086996,-56.189555,2.0,1.0,1.0,56.0,123715.0,2020,7,1,0,1_0,7
yVxCme91U+Fff6Lnbg9w6w==,2020-07-21,2020-11-18,-34.9086996,-56.189555,3.0,2.0,1.0,73.0,180118.0,2020,7,1,0,1_0,7
AI9pjfpuxsiG/EaRqaL2tQ==,2020-07-21,9999-12-31,-34.8996123,-56.1931083,3.0,2.0,1.0,60.0,140040.0,2020,7,1,0,1_0,7
evZd75bsHMoKbO4lhFt+CA==,2020-07-21,9999-12-31,-34.9057237013,-56.1919168418,3.0,2.0,1.0,91.0,240000.0,2020,7,1,0,1_0,7
rIyVn6QHGWYiVgU65/dLKw==,2020-07-21,2020-11-16,-34.9086996,-56.189555,3.0,2.0,1.0,56.0,147123.0,2020,7,1,0,1_0,7
wIYpUOyDYAUSKYlKSopJLw==,2020-07-21,9999-12-31,-34.9195008,-56.1613995,3.0,2.0,2.0,85.0,287000.0,2020,7,0,1,0_1,7
jLbYebJjpTpu3E8FuRgxhQ==,2020-07-21,2020-11-18,-34.9086996,-56.189555,3.0,2.0,1.0,73.0,185632.0,2020,7,1,0,1_0,7
yPWJ585QRrt3dczbUZPsXg==,2020-07-21,9999-12-31,-34.8997136743,-56.1755689884,3.0,2.0,1.0,58.0,162000.0,2020,7,1,1,1_1,7
z9D4izPwuYADfpL4uomvww==,2020-07-21,9999-12-31,-34.9076771,-56.1438219,3.0,2.0,2.0,71.0,217000.0,2020,7,1,2,1_2,7
KQ6g94QFQEptQpXj0v37WQ==,2020-07-21,2020-08-19,-34.8907583,-56.0770419,4.0,3.0,2.0,155.0,298000.0,2020,7,2,4,2_4,7
yT+nIVSZZ77jR52KvNfnqA==,2020-07-21,9999-12-31,-34.8996123,-56.1931083,4.0,3.0,2.0,122.0,210000.0,2020,7,1,0,1_0,7
QBRf5loMngI0zwigH5M6pw==,2020-07-21,9999-12-31,-34.8997136743,-56.1755689884,4.0,3.0,2.0,91.0,202000.0,2020,7,1,1,1_1,7
mzUzpV4ll+Hia7+RfSUMJw==,2020-08-24,2020-08-27,-34.8972422,-56.165522,3.0,2.0,1.0,68.0,155000.0,2020,8,1,1,1_1,8
O6tYsu1EoSPXi5Gp4Bbc2g==,2020-08-24,2020-09-01,-34.8576852696,-56.194648,3.0,3.0,1.0,53.0,147000.0,2020,8,3,0,3_0,8
QimX6+SIe/G/hBvFD+gEwQ==,2020-08-24,2020-09-04,-34.9043753094,-56.1925363541,1.0,2.0,1.0,38.0,89800.0,2020,8,1,0,1_0,8
Rvh86YqB1Zo+lawm0LJmfQ==,2020-08-24,2020-09-04,-34.8888647,-56.1476301,2.0,1.0,1.0,37.0,81500.0,2020,8,2,2,2_2,8
SPZM9nWhcSVgKCakIAvJbg==,2020-08-24,2020-09-04,-34.8480568598,-56.2000361117,3.0,3.0,1.0,64.0,105000.0,2020,8,4,0,4_0,8
MHXGRaSPoWgSd50SGWRq+g==,2020-08-24,2020-09-04,-34.9151986,-56.1542664,7.0,4.0,4.0,230.0,560000.0,2020,8,0,1,0_1,8
RMSVyYjPh4B34j55jQHVjA==,2020-04-15,2020-05-07,-34.9011127,-56.1827637,2.0,1.0,1.0,35.0,67000.0,2020,4,1,1,1_1,4
7RSZ5pzC/yZ8YehcMpHfHA==,2020-04-23,2020-07-28,-34.8919087,-56.1493682,3.0,2.0,1.0,68.0,110000.0,2020,4,2,1,2_1,4
BC9OQAZaCgXzlEJLTBcm2A==,2020-04-23,2020-07-20,-34.8888113,-56.1655204,3.0,2.0,1.0,78.0,157000.0,2020,4,2,1,2_1,4
SkU0IAWTWSynY47iw4bw/w==,2020-04-23,9999-12-31,-34.8881305,-56.1529769,3.0,2.0,1.0,71.0,135000.0,2020,4,2,1,2_1,4
S/z9TGpD0kfIHr0b59qIIA==,2020-04-23,9999-12-31,-34.9109396,-56.1479201,2.0,1.0,1.0,50.0,150000.0,2020,4,1,2,1_2,4
vo1irYoYn3Z8I454rDWGcw==,2020-04-23,2020-06-02,-34.9086714,-56.1731506,4.0,3.0,2.0,78.0,198000.0,2020,4,1,1,1_1,4
t+siQcyuNkDG7NRE9v30wQ==,2020-04-23,2020-06-22,-34.8954089,-56.1661844,4.0,3.0,2.0,112.0,350000.0,2020,4,1,1,1_1,4
1DEFUd3X3Dt5p+D/gQRZeQ==,2020-04-23,9999-12-31,-34.9041824341,-56.1298904419,3.0,3.0,3.0,258.0,1040000.0,2020,4,1,2,1_2,4
AvcZBJjQth4dOcJwIdAwjg==,2020-08-27,2020-09-04,-34.9071665,-56.1618738,2.0,1.0,1.0,60.0,135000.0,2020,8,1,1,1_1,8
VJ3zNusEAO+U7ZeBY1g69A==,2020-08-27,2020-09-04,-34.9063814,-56.1977452,3.0,2.0,2.0,95.0,187000.0,2020,8,1,0,1_0,8
8hwZF3QDt7QND94aypXQ3A==,2020-08-27,2020-09-04,-34.9025003,-56.1957721,4.0,2.0,1.0,70.0,139000.0,2020,8,1,0,1_0,8
E7SlTN9OrALeOnVwQZkZ8g==,2020-08-27,2020-09-04,-34.9098367,-56.1978577,3.0,2.0,1.0,72.0,223000.0,2020,8,1,0,1_0,8
oGbdPUdnOSPBpSNw9tj9kg==,2020-08-27,2020-09-04,-34.9064124,-56.1570984,2.0,2.0,1.0,55.0,135000.0,2020,8,1,1,1_1,8
n+idoDbmVh6nnOdXitd87A==,2020-08-27,2020-09-04,-34.9124626,-56.1580516,3.0,2.0,2.0,110.0,255000.0,2020,8,1,1,1_1,8
B/KpZuEXjNG7ThwUT+r1SA==,2020-08-27,2020-09-04,-34.8865509,-56.1284765,4.0,3.0,1.0,69.0,165000.0,2020,8,2,2,2_2,8
dWn57DMdtypaXVl06o/dkw==,2020-08-27,2020-09-04,-34.8940125,-56.0982071,4.0,3.0,2.0,85.0,215000.0,2020,8,1,3,1_3,8
FGN9cQOzw3WJ8TTMo/e0/w==,2020-08-27,2020-09-04,-34.9097191,-56.167308,5.0,3.0,2.0,195.0,398000.0,2020,8,1,1,1_1,8
ISnbEg+y6F7djCgOdjnvsw==,2020-08-29,2020-09-04,-34.8937249,-56.1273842,3.0,2.0,1.0,68.0,145000.0,2020,8,2,2,2_2,8
msF85sNe5JngaGmSNEozNQ==,2020-08-29,2020-09-04,-34.9091848,-56.1978078,2.0,1.0,1.0,68.0,169000.0,2020,8,1,0,1_0,8
Ce5EQnnkwK27VUsq+DQjaQ==,2020-08-29,2020-09-04,-34.8882445,-56.0640868,6.0,3.0,5.0,400.0,1600000.0,2020,8,2,4,2_4,8
0X42QN24l9L4JYPt7+WRlg==,2021-04-20,2021-05-20,-34.8966452,-56.1134843,3.0,2.0,2.0,73.0,290000.0,2021,4,1,2,1_2,16
bf+YPoIB19dLYp/FgpR1+w==,2020-11-03,2020-11-03,-34.8992963,-56.169811,3.0,1.0,1.0,68.0,122000.0,2020,11,1,1,1_1,11
ZaOASXSpr+KRR/Cm4OLJLg==,2020-11-03,2021-06-08,-34.890298476,-56.0952350523,3.0,2.0,1.0,56.0,165000.0,2020,11,2,3,2_3,11
LI2mbpvU+QFqhK0Rch509Q==,2020-11-03,2020-12-08,-34.880914,-56.157035,3.0,2.0,1.0,74.0,133900.0,2020,11,2,1,2_1,11
DluidKiN4tQA7hyVyKoicQ==,2020-11-03,2021-06-08,-34.8664304,-56.1537928,4.0,3.0,1.0,68.0,120000.0,2020,11,3,1,3_1,11
8XikeuxC6gjC5c81sASm0A==,2020-11-26,9999-12-31,-34.9063814,-56.1977452,3.0,1.0,1.0,59.0,110000.0,2020,11,1,0,1_0,11
FjkCqjY+KvaInP2ZT+BmGA==,2020-11-26,2021-01-08,-34.9206294,-56.1503585,3.0,2.0,2.0,106.0,340000.0,2020,11,0,1,0_1,11
9/mMzpiH/ZyukhUr7ZEqGA==,2020-11-26,9999-12-31,-34.90957,-56.134035,3.0,3.0,4.0,68.0,710000.0,2020,11,1,2,1_2,11
vg9A6rTMjdrCaWHr91QZxw==,2020-11-26,2021-02-16,-34.90973,-56.1978608,2.0,1.0,1.0,45.0,94000.0,2020,11,1,0,1_0,11
HIKPc0RIQCmraV2T5/3OJw==,2020-11-26,2021-02-16,-34.90973,-56.1978608,2.0,1.0,1.0,45.0,94000.0,2020,11,1,0,1_0,11
+MmNHKkOkG0tkAfv+1VAvg==,2020-11-26,2021-01-22,-34.9118474,-56.149499,2.0,2.0,1.0,40.0,85000.0,2020,11,1,1,1_1,11
PHNhK5CN4U99+1eyAf0Tiw==,2020-11-26,2021-04-21,-34.8948557,-56.1436591,3.0,2.0,1.0,68.0,152000.0,2020,11,1,2,1_2,11
t0xV0DArYn1IX1z+R+sMsg==,2020-11-26,2020-12-23,-34.9064881,-56.1412596,3.0,2.0,2.0,129.0,229000.0,2020,11,1,2,1_2,11
7aDvu8kEYx5NC38MuvQFmA==,2020-11-26,9999-12-31,-34.9085585,-56.1400336,3.0,2.0,2.0,70.0,265000.0,2020,11,1,2,1_2,11
2L8xkx8pIEPElDKvoeyT/Q==,2020-11-26,9999-12-31,-34.8977784,-56.1192641,4.0,3.0,2.0,200.0,380000.0,2020,11,1,2,1_2,11
